,signup_date,city,business_service,customer_rating,last_service_use_date,phone,extra_cost_pct,weekday_pct,avg_use_of_service,avg_extra_cost,service_rating,use_of_service_in_first_30_days
37452,16092,W,True,4.8,16251,Android,11.8,70.6,3.84,1.12,4.7,3
37453,16078,A,False,5.0,16249,iPhone,11.1,33.3,3.44,1.33,5.0,1
37454,16091,K,False,5.0,16094,iPhone,0.0,100.0,1.9,1.0,5.0,3
37455,16077,K,True,5.0,16250,iPhone,0.0,60.0,9.73,1.0,5.0,0
37456,16101,K,True,4.8,16249,iPhone,0.0,70.8,6.0,1.0,4.9,8
37457,16098,W,False,5.0,16099,Android,0.0,100.0,8.56,1.0,,1
37458,16093,W,True,4.4,16248,iPhone,5.6,38.9,2.78,1.01,5.0,3
37459,16099,W,False,5.0,16179,iPhone,0.0,50.0,7.61,1.0,5.0,1
37460,16097,W,False,5.0,16173,,0.0,50.0,17.21,1.0,,1
37461,16075,W,False,5.0,16207,Android,0.0,0.0,2.54,1.0,,1
37462,16074,A,False,4.5,16151,iPhone,12.5,62.5,4.01,1.09,5.0,3
37463,16081,W,False,5.0,16115,iPhone,0.0,50.0,1.57,1.0,5.0,1
37464,16093,K,False,5.0,16246,iPhone,0.0,50.0,5.59,1.0,5.0,0
37465,16078,W,True,5.0,16239,Android,0.0,100.0,2.74,1.0,,1
37466,16086,W,False,5.0,16128,iPhone,0.0,100.0,11.49,1.0,,1
37467,16097,A,False,4.7,16235,iPhone,0.0,72.2,2.98,1.0,4.8,0
37468,16088,A,True,5.0,16246,iPhone,0.0,100.0,3.19,1.0,4.8,0
37469,16078,A,False,5.0,16078,iPhone,0.0,100.0,2.46,1.0,,1
37470,16099,K,False,5.0,16134,Android,0.0,100.0,3.46,1.0,4.0,2
37471,16078,A,True,5.0,16122,Android,0.0,100.0,0.85,1.0,,0
37472,16097,W,False,4.5,16208,Android,0.0,0.0,15.37,1.0,4.0,0
37473,16071,A,False,5.0,16194,iPhone,0.0,0.0,1.88,1.0,,0
37474,16083,A,False,5.0,16187,Android,0.0,0.0,3.68,1.0,5.0,0
37475,16092,K,False,4.7,16250,iPhone,16.1,58.1,2.47,1.07,4.4,3
37476,16086,W,True,5.0,16243,iPhone,0.0,80.0,18.25,1.0,4.3,0
37477,16094,W,False,4.8,16235,iPhone,20.0,40.0,3.24,1.05,4.8,1
37478,16090,W,False,4.0,16091,iPhone,0.0,100.0,16.01,1.0,5.0,1
37479,16071,W,True,5.0,16073,iPhone,0.0,100.0,13.5,1.0,4.0,1
37480,16078,W,True,4.7,16242,Android,7.1,71.4,3.33,1.02,4.5,3
37481,16077,W,False,5.0,16235,iPhone,6.7,66.7,3.8,1.03,4.6,3
37482,16080,W,False,4.8,16194,iPhone,0.0,20.0,2.68,1.0,3.7,1
37483,16084,A,False,4.5,16208,Android,15.8,63.2,4.91,1.25,4.5,1
37484,16075,K,False,4.9,16221,iPhone,0.0,75.0,10.06,1.0,5.0,0
37485,16077,W,False,5.0,16156,Android,100.0,100.0,3.28,1.25,,0
37486,16092,K,False,5.0,16110,iPhone,0.0,0.0,4.2,1.0,,1
37487,16071,W,False,5.0,16072,Android,0.0,100.0,4.39,1.0,5.0,1
37488,16093,A,False,4.0,16191,Android,20.0,60.0,3.18,1.05,4.5,1
37489,16078,A,True,4.5,16134,iPhone,0.0,100.0,7.27,1.0,5.0,1
37490,16072,A,False,4.7,16075,iPhone,0.0,33.3,3.49,1.0,5.0,3
37491,16097,A,True,4.8,16099,iPhone,0.0,100.0,2.92,1.0,4.8,5
37492,16076,W,True,5.0,16233,Android,0.0,75.0,4.75,1.0,3.0,0
37493,16085,A,False,4.6,16228,iPhone,27.3,63.6,3.29,1.11,5.0,0
37494,16083,K,False,4.9,16238,iPhone,4.8,81.0,3.06,1.02,4.9,9
37495,16089,A,False,5.0,16090,Android,0.0,0.0,2.49,1.0,5.0,1
37496,16095,K,False,5.0,16150,iPhone,0.0,62.5,4.16,1.0,5.0,3
37497,16081,A,True,4.9,16234,iPhone,0.0,85.7,5.83,1.0,3.5,1
37498,16091,W,False,5.0,16117,iPhone,0.0,0.0,13.3,1.0,5.0,1
37499,16077,W,True,4.0,16102,iPhone,0.0,100.0,0.93,1.0,4.0,2
37500,16089,W,False,5.0,16215,Android,0.0,33.3,6.2,1.0,5.0,5
37501,16081,A,True,5.0,16145,iPhone,0.0,66.7,18.92,1.0,5.0,1
37502,16085,A,False,4.5,16085,Android,0.0,100.0,2.2,1.0,5.0,2
37503,16077,W,True,5.0,16225,iPhone,0.0,28.6,2.2,1.0,3.8,2
37504,16080,W,True,5.0,16242,Android,30.0,40.0,4.81,1.27,4.5,1
37505,16088,W,False,5.0,16088,iPhone,0.0,0.0,9.75,1.0,5.0,1
37506,16076,W,False,4.7,16244,iPhone,0.0,75.8,3.64,1.0,4.9,11
37507,16086,K,False,4.8,16248,iPhone,12.0,48.0,2.34,1.05,5.0,3
37508,16081,W,True,4.4,16239,iPhone,5.9,88.2,3.94,1.06,4.8,4
37509,16094,K,True,5.0,16241,iPhone,0.0,100.0,3.47,1.0,5.0,1
37510,16076,A,False,5.0,16079,iPhone,0.0,100.0,7.97,1.0,5.0,6
37511,16093,W,False,4.7,16242,Android,25.0,50.0,4.01,1.2,5.0,11
37512,16077,A,False,4.7,16131,Android,0.0,66.7,3.38,1.0,5.0,5
37513,16076,W,False,5.0,16241,iPhone,0.0,100.0,1.22,1.0,,0
37514,16076,A,True,5.0,16077,iPhone,0.0,100.0,3.23,1.0,,1
37515,16077,W,False,5.0,16077,Android,0.0,100.0,7.59,1.0,1.0,2
37516,16095,W,False,,16131,iPhone,0.0,0.0,1.83,1.0,,0
37517,16082,W,False,5.0,16082,Android,0.0,0.0,3.44,1.0,,1
37518,16076,K,True,5.0,16084,Android,0.0,100.0,2.42,1.0,,1
37519,16079,W,False,5.0,16186,iPhone,0.0,0.0,5.69,1.0,4.0,0
37520,16085,W,False,4.5,16208,iPhone,0.0,60.0,6.21,1.0,5.0,2
37521,16076,W,False,4.7,16234,Android,0.0,100.0,2.05,1.0,5.0,7
37522,16092,A,False,5.0,16103,Android,0.0,0.0,1.74,1.0,,1
37523,16092,W,True,5.0,16246,iPhone,0.0,50.0,1.49,1.0,5.0,0
37524,16071,K,False,3.7,16073,Android,0.0,100.0,9.94,1.0,4.7,3
37525,16091,W,False,2.0,16168,Android,0.0,100.0,2.63,1.0,,0
37526,16072,K,False,5.0,16114,iPhone,0.0,100.0,0.44,1.0,,0
37527,16101,K,False,5.0,16103,iPhone,33.3,66.7,1.37,1.42,5.0,3
37528,16081,W,False,5.0,16081,iPhone,0.0,0.0,3.75,1.0,5.0,1
37529,16085,K,False,5.0,16220,iPhone,25.0,75.0,7.24,1.13,3.0,1
37530,16075,W,False,5.0,16076,iPhone,0.0,100.0,14.72,1.0,,1
37531,16081,A,True,5.0,16109,iPhone,0.0,100.0,1.0,1.0,5.0,2
37532,16098,K,True,5.0,16102,iPhone,33.3,66.7,1.81,1.58,5.0,3
37533,16079,A,True,3.8,16235,iPhone,20.0,40.0,3.83,1.15,5.0,0
37534,16101,W,False,4.5,16249,Android,0.0,63.6,5.78,1.0,4.3,3
37535,16094,W,True,5.0,16096,Android,0.0,0.0,0.55,1.0,4.0,1
37536,16074,A,False,3.0,16228,Android,0.0,0.0,1.33,1.0,,0
37537,16088,W,True,4.9,16249,iPhone,2.9,68.6,5.51,1.01,4.4,2
37538,16099,W,False,5.0,16212,iPhone,0.0,100.0,18.09,1.0,,0
37539,16084,A,False,5.0,16168,iPhone,0.0,66.7,3.77,1.0,4.0,1
37540,16080,K,True,5.0,16249,iPhone,0.0,80.0,5.06,1.0,4.6,4
37541,16085,W,False,5.0,16091,iPhone,0.0,60.0,6.36,1.0,5.0,5
37542,16075,K,True,4.9,16227,iPhone,0.0,87.5,6.59,1.0,4.0,7
37543,16088,W,True,4.7,16243,Android,0.0,47.4,6.99,1.0,4.7,4
37544,16089,K,True,4.8,16251,iPhone,16.8,78.3,3.74,1.11,5.0,2
37545,16072,W,False,3.8,16216,Android,0.0,25.0,1.53,1.0,4.3,0
37546,16071,A,False,4.0,16145,Android,33.3,0.0,1.1,1.08,5.0,0
37547,16075,W,False,5.0,16128,Android,0.0,100.0,15.65,1.0,,0
37548,16099,A,True,4.6,16237,iPhone,12.0,68.0,3.19,1.13,5.0,5
37549,16090,K,True,5.0,16248,Android,0.0,92.0,9.83,1.0,4.6,5
37550,16088,A,True,4.7,16251,iPhone,9.3,71.0,2.35,1.06,4.1,20
37551,16088,A,False,5.0,16197,Android,0.0,50.0,2.51,1.0,5.0,1
37552,16084,A,True,5.0,16156,iPhone,0.0,100.0,22.77,1.0,,0
37553,16093,A,True,5.0,16173,Android,33.3,66.7,1.66,1.42,4.8,8
37554,16075,W,True,4.8,16250,iPhone,60.0,80.0,4.9,1.7,5.0,1
37555,16094,A,False,5.0,16095,iPhone,0.0,100.0,1.16,1.0,,1
37556,16081,A,True,4.8,16251,iPhone,18.2,51.5,3.88,1.15,4.1,11
37557,16097,A,False,5.0,16098,Android,0.0,100.0,6.94,1.0,5.0,2
37558,16100,K,False,5.0,16100,iPhone,0.0,100.0,6.51,1.0,5.0,1
37559,16087,K,True,4.8,16252,iPhone,17.8,82.2,2.64,1.13,4.1,14
37560,16094,W,False,5.0,16236,iPhone,0.0,0.0,4.34,1.0,5.0,1
37561,16082,W,True,4.7,16246,iPhone,6.7,60.0,4.71,1.05,4.3,5
37562,16080,W,False,5.0,16081,iPhone,0.0,0.0,28.01,1.0,5.0,1
37563,16095,W,True,4.5,16233,iPhone,37.5,50.0,3.04,1.19,3.3,4
37564,16081,A,True,5.0,16159,Android,0.0,0.0,4.09,1.0,,1
37565,16076,W,False,4.9,16241,iPhone,0.0,74.1,2.86,1.0,4.8,8
37566,16096,A,True,5.0,16192,iPhone,0.0,100.0,3.02,1.0,5.0,0
37567,16101,A,False,5.0,16250,iPhone,0.0,66.7,2.77,1.0,4.0,0
37568,16101,W,True,4.9,16244,iPhone,0.0,70.0,6.45,1.0,5.0,4
37569,16098,W,True,4.6,16250,iPhone,4.5,68.2,3.11,1.01,4.2,2
37570,16073,K,True,4.8,16250,iPhone,16.0,92.0,2.21,1.11,4.9,0
37571,16095,W,False,5.0,16228,Android,0.0,100.0,15.31,1.0,5.0,0
37572,16099,A,False,5.0,16100,Android,0.0,100.0,21.99,1.0,5.0,2
37573,16097,A,False,5.0,16099,iPhone,0.0,100.0,6.25,1.0,,1
37574,16089,W,False,5.0,16181,iPhone,0.0,66.7,5.6,1.0,5.0,0
37575,16076,K,False,4.0,16090,iPhone,50.0,0.0,1.51,1.63,5.0,2
37576,16093,K,True,4.8,16249,iPhone,20.2,79.8,2.06,1.17,4.4,17
37577,16085,A,False,5.0,16201,iPhone,0.0,50.0,1.87,1.0,5.0,1
37578,16094,A,False,5.0,16095,Android,0.0,100.0,2.64,1.0,,1
37579,16089,A,True,5.0,16091,Android,50.0,50.0,15.29,1.63,4.5,2
37580,16075,W,False,4.7,16241,iPhone,0.0,100.0,5.24,1.0,3.0,3
37581,16084,K,False,5.0,16152,iPhone,0.0,33.3,2.98,1.0,5.0,5
37582,16078,W,True,4.8,16244,iPhone,0.0,85.7,1.43,1.0,4.6,2
37583,16075,W,False,5.0,16092,iPhone,0.0,100.0,0.78,1.0,5.0,1
37584,16088,W,False,4.8,16249,Android,11.8,35.3,3.76,1.04,4.4,12
37585,16089,A,True,5.0,16199,iPhone,0.0,100.0,5.55,1.0,,0
37586,16077,W,True,4.4,16233,iPhone,0.0,84.0,1.94,1.0,5.0,8
37587,16071,W,True,4.8,16241,iPhone,0.0,83.3,6.27,1.0,5.0,0
37588,16100,W,False,5.0,16145,iPhone,0.0,0.0,10.15,1.0,5.0,0
37589,16071,W,False,4.8,16251,iPhone,16.0,36.0,3.4,1.09,4.8,1
37590,16087,K,True,4.7,16245,iPhone,33.3,44.4,3.57,1.23,5.0,6
37591,16075,W,True,4.4,16236,iPhone,0.0,40.0,3.39,1.0,2.6,1
37592,16094,K,False,5.0,16228,iPhone,0.0,40.0,6.93,1.0,5.0,1
37593,16101,W,True,4.5,16250,Android,0.0,0.0,7.0,1.0,4.0,1
37594,16082,W,True,4.8,16096,iPhone,0.0,50.0,4.77,1.0,5.0,6
37595,16091,W,False,4.7,16109,Android,0.0,100.0,12.26,1.0,5.0,3
37596,16098,W,False,5.0,16117,iPhone,0.0,0.0,1.77,1.0,,1
37597,16093,A,False,5.0,16094,iPhone,0.0,100.0,2.23,1.0,,1
37598,16078,A,False,5.0,16102,Android,0.0,0.0,3.25,1.0,5.0,1
37599,16081,W,True,4.7,16218,iPhone,5.0,40.0,2.26,1.05,5.0,2
37600,16071,K,False,5.0,16247,iPhone,7.1,64.3,6.4,1.02,4.9,4
37601,16089,W,False,4.0,16118,Android,0.0,0.0,1.67,1.0,5.0,1
37602,16089,W,True,5.0,16215,iPhone,20.0,0.0,2.3,1.2,5.0,1
37603,16092,K,True,4.9,16250,iPhone,23.1,46.2,2.88,1.1,4.9,3
37604,16095,W,True,4.5,16122,Android,0.0,50.0,5.47,1.0,4.3,4
37605,16101,A,False,5.0,16102,Android,0.0,50.0,2.79,1.0,5.0,2
37606,16073,A,True,5.0,16166,iPhone,0.0,33.3,1.93,1.0,4.0,2
37607,16100,W,True,5.0,16234,Android,0.0,66.7,3.23,1.0,5.0,1
37608,16092,W,False,5.0,16116,iPhone,50.0,50.0,2.08,1.13,,2
37609,16071,W,True,4.5,16198,Android,0.0,100.0,6.46,1.0,4.5,0
37610,16092,A,False,5.0,16208,Android,0.0,83.3,2.96,1.0,5.0,5
37611,16081,K,False,4.7,16248,iPhone,20.0,75.0,3.63,1.1,5.0,1
37612,16099,K,False,5.0,16141,iPhone,0.0,100.0,13.57,1.0,4.0,1
37613,16088,W,False,4.7,16243,iPhone,0.0,30.0,2.0,1.0,5.0,8
37614,16075,K,True,4.7,16247,Android,13.6,100.0,1.32,1.13,5.0,3
37615,16081,W,False,4.7,16250,iPhone,0.0,50.0,2.47,1.0,3.5,0
37616,16087,K,True,4.9,16225,Android,0.0,88.9,2.83,1.0,5.0,4
37617,16091,A,False,5.0,16092,iPhone,0.0,100.0,7.56,1.0,,1
37618,16094,A,False,5.0,16249,iPhone,0.0,0.0,3.7,1.0,5.0,0
37619,16074,W,True,3.5,16104,iPhone,0.0,50.0,8.54,1.0,4.0,2
37620,16088,W,False,5.0,16089,iPhone,100.0,0.0,2.54,1.25,,1
37621,16089,W,True,5.0,16095,iPhone,0.0,0.0,1.7,1.0,5.0,1
37622,16085,K,True,5.0,16244,iPhone,20.0,81.4,3.0,1.16,4.8,19
37623,16088,A,True,4.0,16089,Android,0.0,0.0,2.12,1.0,,1
37624,16094,W,False,4.8,16152,iPhone,25.0,50.0,2.91,1.25,5.0,0
37625,16081,W,False,5.0,16082,Android,0.0,0.0,2.92,1.0,5.0,1
37626,16088,K,True,4.8,16252,iPhone,12.5,87.5,2.87,1.06,5.0,0
37627,16074,A,False,5.0,16121,Android,0.0,100.0,1.32,1.0,5.0,0
37628,16095,W,False,5.0,16109,Android,0.0,0.0,4.11,1.0,5.0,3
37629,16083,A,False,5.0,16207,iPhone,0.0,0.0,2.29,1.0,5.0,0
37630,16092,A,True,5.0,16170,Android,0.0,66.7,3.87,1.0,4.0,1
37631,16092,A,True,4.8,16246,iPhone,0.0,100.0,4.45,1.0,1.0,0
37632,16074,W,False,4.6,16245,iPhone,0.0,80.0,4.3,1.0,4.0,1
37633,16077,A,False,4.8,16248,iPhone,0.0,61.5,2.51,1.0,4.9,5
37634,16075,W,True,5.0,16131,iPhone,0.0,0.0,5.28,1.0,5.0,1
37635,16097,K,True,5.0,16228,iPhone,0.0,100.0,1.18,1.0,,0
37636,16100,K,True,4.6,16156,iPhone,40.0,80.0,5.58,1.15,5.0,2
37637,16080,K,True,4.8,16250,iPhone,10.0,53.3,2.19,1.08,4.9,3
37638,16085,A,False,5.0,16089,Android,0.0,0.0,7.55,1.0,5.0,1
37639,16095,A,True,4.9,16250,iPhone,0.0,42.9,4.16,1.0,5.0,0
37640,16095,A,False,4.7,16139,iPhone,0.0,100.0,3.37,1.0,3.7,5
37641,16080,W,True,4.7,16251,iPhone,0.9,80.0,1.84,1.0,5.0,12
37642,16085,W,True,4.9,16250,iPhone,0.0,57.1,9.92,1.0,4.5,3
37643,16088,A,False,5.0,16150,Android,0.0,66.7,2.55,1.0,2.5,1
37644,16087,A,False,5.0,16088,Android,0.0,100.0,24.2,1.0,5.0,1
37645,16088,K,True,5.0,16180,iPhone,0.0,50.0,9.65,1.0,3.0,0
37646,16092,W,False,5.0,16187,Android,0.0,0.0,3.75,1.0,5.0,0
37647,16085,W,False,5.0,16220,,0.0,100.0,34.22,1.0,4.7,0
37648,16079,A,True,5.0,16249,iPhone,0.0,75.0,5.18,1.0,4.7,1
37649,16089,W,False,5.0,16145,Android,0.0,0.0,12.86,1.0,,0
37650,16076,A,False,4.0,16155,iPhone,0.0,100.0,8.75,1.0,4.0,0
37651,16072,A,True,5.0,16231,iPhone,0.0,100.0,4.91,1.0,5.0,0
37652,16074,W,False,4.4,16248,iPhone,5.6,66.7,3.45,1.04,3.8,3
37653,16076,A,False,5.0,16077,iPhone,33.3,100.0,4.0,1.08,5.0,3
37654,16101,K,True,4.0,16114,iPhone,0.0,100.0,0.74,1.0,,1
37655,16081,W,True,5.0,16082,iPhone,0.0,0.0,43.73,1.0,,1
37656,16096,W,False,5.0,16096,iPhone,0.0,0.0,1.73,1.0,,1
37657,16085,A,False,5.0,16095,iPhone,0.0,100.0,4.37,1.0,5.0,2
37658,16101,W,False,5.0,16102,Android,0.0,100.0,17.3,1.0,,1
37659,16081,W,True,4.8,16250,iPhone,0.0,20.0,3.27,1.0,4.8,1
37660,16095,K,True,3.7,16249,iPhone,0.0,33.3,2.7,1.0,5.0,1
37661,16087,W,False,5.0,16089,iPhone,0.0,50.0,16.85,1.0,3.5,2
37662,16098,W,False,4.5,16216,Android,0.0,50.0,6.38,1.0,1.0,0
37663,16087,W,False,4.7,16186,Android,0.0,66.7,7.9,1.0,4.3,2
37664,16098,K,False,5.0,16100,iPhone,0.0,100.0,58.86,1.0,4.0,1
37665,16098,K,True,4.9,16223,iPhone,0.0,88.9,10.67,1.0,5.0,5
37666,16078,W,True,5.0,16211,Android,0.0,100.0,17.09,1.0,4.7,0
37667,16096,K,False,5.0,16246,iPhone,4.5,88.6,5.45,1.03,4.9,14
37668,16093,K,False,5.0,16246,iPhone,0.0,50.0,6.43,1.0,5.0,2
37669,16095,W,False,5.0,16096,iPhone,100.0,0.0,4.04,1.5,5.0,1
37670,16075,K,False,4.8,16250,iPhone,16.7,83.3,6.78,1.17,5.0,2
37671,16101,K,True,4.7,16249,iPhone,21.7,26.1,2.23,1.14,4.5,3
37672,16095,A,True,4.8,16250,iPhone,14.3,23.8,4.37,1.15,3.9,6
37673,16101,A,False,5.0,16179,Android,0.0,100.0,30.48,1.0,5.0,0
37674,16071,W,False,4.0,16072,iPhone,0.0,100.0,1.45,1.0,5.0,2
37675,16088,K,False,5.0,16089,Android,0.0,0.0,3.85,1.0,,1
37676,16099,W,False,5.0,16103,Android,0.0,66.7,12.21,1.0,5.0,6
37677,16086,W,False,5.0,16147,iPhone,0.0,100.0,2.79,1.0,,0
37678,16071,A,False,5.0,16218,iPhone,0.0,100.0,1.83,1.0,5.0,0
37679,16078,W,False,5.0,16080,Android,0.0,100.0,9.96,1.0,4.8,4
37680,16073,W,False,5.0,16109,iPhone,33.3,66.7,3.77,1.5,4.0,1
37681,16096,W,False,5.0,16096,iPhone,0.0,0.0,3.79,1.0,5.0,1
37682,16088,A,True,4.6,16236,iPhone,0.0,20.0,7.11,1.0,3.5,1
37683,16086,W,True,5.0,16198,Android,0.0,100.0,12.48,1.0,4.8,0
37684,16078,W,True,5.0,16202,Android,50.0,50.0,11.3,1.63,3.0,0
37685,16093,A,False,5.0,16242,Android,0.0,50.0,3.53,1.0,,1
37686,16093,W,True,5.0,16192,iPhone,0.0,50.0,3.45,1.0,4.2,3
37687,16084,W,True,4.8,16128,Android,0.0,69.2,8.45,1.0,4.5,7
37688,16074,W,False,4.5,16243,iPhone,33.3,33.3,3.12,1.08,5.0,2
37689,16088,W,False,5.0,16145,Android,0.0,0.0,3.55,1.0,,1
37690,16095,W,False,5.0,16095,Android,0.0,0.0,7.13,1.0,5.0,1
37691,16094,A,False,4.8,16251,iPhone,17.5,50.0,2.85,1.14,4.6,11
37692,16090,K,False,5.0,16235,iPhone,0.0,0.0,3.72,1.0,5.0,0
37693,16087,A,True,4.8,16176,iPhone,0.0,80.0,3.64,1.0,5.0,2
37694,16099,A,True,5.0,16187,iPhone,0.0,0.0,1.56,1.0,5.0,0
37695,16096,W,False,5.0,16147,Android,0.0,100.0,2.19,1.0,5.0,0
37696,16076,W,True,4.4,16247,iPhone,15.8,78.9,4.06,1.12,4.9,3
37697,16081,A,False,5.0,16083,iPhone,100.0,0.0,1.15,1.5,,1
37698,16074,K,False,5.0,16087,iPhone,0.0,100.0,12.34,1.0,4.8,4
37699,16101,A,False,4.7,16178,Android,16.7,66.7,4.51,1.04,5.0,3
37700,16086,K,False,4.7,16249,iPhone,3.8,98.1,1.72,1.01,4.7,0
37701,16078,A,True,5.0,16101,iPhone,0.0,100.0,12.45,1.0,4.7,3
37702,16095,A,False,4.8,16207,iPhone,16.7,50.0,0.65,1.25,5.0,2
37703,16098,W,True,4.8,16238,iPhone,0.0,94.1,1.19,1.0,3.9,15
37704,16096,A,False,5.0,16221,iPhone,0.0,0.0,1.78,1.0,5.0,0
37705,16093,A,True,4.8,16219,Android,8.3,80.6,3.51,1.06,4.8,11
37706,16077,A,False,5.0,16201,Android,0.0,50.0,2.55,1.0,,0
37707,16074,A,True,5.0,16075,Android,0.0,0.0,2.7,1.0,5.0,2
37708,16080,A,False,4.7,16248,iPhone,20.0,60.0,2.25,1.18,4.4,8
37709,16071,W,False,4.7,16186,Android,14.3,0.0,1.8,1.32,4.8,4
37710,16095,W,False,3.5,16096,iPhone,0.0,0.0,2.03,1.0,5.0,2
37711,16091,A,True,5.0,16143,Android,0.0,50.0,2.63,1.0,5.0,1
37712,16077,K,True,4.5,16249,iPhone,50.0,50.0,5.28,1.44,5.0,2
37713,16094,W,False,,16109,iPhone,0.0,100.0,5.9,1.0,4.0,1
37714,16087,A,False,5.0,16089,iPhone,0.0,0.0,12.56,1.0,,1
37715,16084,W,False,5.0,16087,iPhone,100.0,100.0,17.65,1.5,5.0,1
37716,16078,W,True,5.0,16160,iPhone,0.0,50.0,18.99,1.0,4.7,1
37717,16077,A,False,5.0,16199,iPhone,0.0,100.0,1.74,1.0,4.0,0
37718,16074,W,True,5.0,16075,iPhone,0.0,0.0,7.32,1.0,,1
37719,16090,W,True,5.0,16114,iPhone,0.0,100.0,18.06,1.0,,1
37720,16074,A,False,4.4,16251,iPhone,0.0,27.3,2.51,1.0,5.0,1
37721,16088,A,True,5.0,16245,iPhone,5.6,44.4,3.61,1.01,5.0,2
37722,16094,K,False,5.0,16128,Android,0.0,100.0,23.76,1.0,5.0,2
37723,16077,A,True,4.7,16186,iPhone,0.0,33.3,1.72,1.0,5.0,0
37724,16083,A,False,5.0,16142,iPhone,0.0,100.0,6.95,1.0,5.0,1
37725,16101,K,True,4.9,16251,Android,21.4,83.5,1.67,1.13,4.9,1
37726,16093,W,True,4.4,16249,Android,15.8,68.4,3.66,1.11,5.0,2
37727,16101,K,True,4.7,16250,iPhone,18.5,51.9,2.05,1.16,4.1,13
37728,16089,A,False,5.0,16090,iPhone,0.0,50.0,2.61,1.0,5.0,2
37729,16078,W,True,4.0,16078,Android,0.0,100.0,1.47,1.0,4.0,1
37730,16092,W,False,5.0,16094,Android,0.0,100.0,2.5,1.0,5.0,3
37731,16071,W,False,4.7,16207,iPhone,0.0,66.7,1.49,1.0,5.0,2
37732,16081,K,False,4.9,16251,iPhone,31.6,42.1,2.37,1.28,5.0,1
37733,16101,K,False,5.0,16228,iPhone,15.4,69.2,2.48,1.06,5.0,1
37734,16073,K,False,5.0,16155,iPhone,100.0,100.0,2.24,1.75,3.0,0
37735,16088,A,False,5.0,16089,iPhone,0.0,0.0,3.6,1.0,5.0,1
37736,16087,A,False,4.0,16203,Android,10.0,40.0,5.49,1.05,5.0,5
37737,16094,A,False,5.0,16178,iPhone,33.3,100.0,2.09,1.42,5.0,2
37738,16078,A,True,5.0,16079,iPhone,0.0,100.0,11.81,1.0,5.0,2
37739,16079,A,True,4.7,16211,iPhone,2.8,88.9,3.57,1.01,4.8,10
37740,16077,W,False,4.8,16222,iPhone,15.6,46.9,2.82,1.1,4.6,5
37741,16071,A,False,5.0,16194,Android,0.0,0.0,2.74,1.0,5.0,0
37742,16084,W,False,4.0,16154,iPhone,50.0,50.0,2.46,1.25,3.0,0
37743,16101,K,False,5.0,16102,iPhone,0.0,100.0,2.11,1.0,5.0,1
37744,16077,W,True,3.7,16237,iPhone,33.3,33.3,10.46,1.08,5.0,0
37745,16072,A,False,4.5,16235,iPhone,0.0,50.0,5.67,1.0,5.0,2
37746,16077,W,False,4.0,16147,iPhone,0.0,100.0,2.4,1.0,5.0,1
37747,16098,W,True,5.0,16171,Android,0.0,100.0,1.36,1.0,5.0,0
37748,16081,A,True,4.9,16227,iPhone,4.8,57.1,3.06,1.07,4.6,9
37749,16089,A,False,5.0,16123,Android,11.1,22.2,3.49,1.03,4.9,8
37750,16095,W,False,5.0,16215,iPhone,50.0,0.0,2.68,1.38,5.0,0
37751,16101,K,False,5.0,16102,iPhone,0.0,100.0,1.85,1.0,,1
37752,16073,W,True,5.0,16127,iPhone,0.0,100.0,2.05,1.0,5.0,0
37753,16079,A,False,4.6,16251,iPhone,0.0,72.7,3.27,1.0,3.0,3
37754,16076,K,True,5.0,16243,iPhone,0.0,0.0,28.02,1.0,5.0,0
37755,16093,W,False,3.5,16247,iPhone,0.0,100.0,1.31,1.0,5.0,3
37756,16075,W,False,5.0,16160,iPhone,0.0,75.0,2.51,1.0,4.0,0
37757,16095,W,False,5.0,16244,iPhone,0.0,100.0,4.74,1.0,5.0,0
37758,16082,A,False,5.0,16208,iPhone,28.6,57.1,4.93,1.07,4.3,2
37759,16082,K,True,4.7,16250,iPhone,12.7,79.7,1.92,1.05,3.9,3
37760,16096,K,False,5.0,16145,iPhone,66.7,0.0,2.73,1.33,5.0,0
37761,16080,W,True,4.5,16081,iPhone,50.0,100.0,2.68,1.38,5.0,2
37762,16095,W,False,5.0,16102,iPhone,0.0,100.0,1.12,1.0,5.0,1
37763,16096,W,False,5.0,16096,iPhone,0.0,0.0,20.66,1.0,5.0,1
37764,16088,A,False,4.8,16243,iPhone,10.0,45.0,3.37,1.15,4.3,3
37765,16086,A,False,5.0,16239,iPhone,0.0,100.0,1.36,1.0,5.0,0
37766,16101,W,False,5.0,16145,Android,0.0,50.0,11.62,1.0,,1
37767,16097,W,False,4.4,16151,iPhone,0.0,37.5,2.02,1.0,3.7,5
37768,16083,W,True,4.6,16240,iPhone,4.7,77.9,2.66,1.02,5.0,19
37769,16087,A,True,5.0,16241,Android,0.0,100.0,7.41,1.0,,0
37770,16100,A,False,5.0,16209,Android,0.0,100.0,15.71,1.0,4.2,3
37771,16080,W,False,5.0,16080,iPhone,25.0,100.0,0.74,1.13,3.0,4
37772,16073,A,False,5.0,16200,iPhone,0.0,0.0,0.49,1.0,2.0,0
37773,16092,W,True,5.0,16207,iPhone,0.0,33.3,1.89,1.0,5.0,2
37774,16074,W,False,5.0,16213,iPhone,0.0,57.1,3.08,1.0,5.0,4
37775,16076,W,True,4.0,16077,iPhone,0.0,100.0,2.83,1.0,,1
