signup_date,city,business_service,customer_rating,last_service_use_date,phone,extra_cost_pct,weekday_pct,avg_use_of_service,avg_extra_cost,service_rating,use_of_service_in_first_30_days,recency,predicted_values,probs
16092,A,1,4.9,2014-06-28,iPhone,11.1,33.3,4.62,1.1,4.6,10,3,1,[  9.43617864e-18   1.00000000e+00]
16080,W,0,5,2014-02-23,iPhone,50,25,2.54,1.25,5,2,128,0,[ 1.  0.]
16090,K,1,4.8,2014-06-25,iPhone,0,100,4.04,1,3.8,2,6,1,[  2.40671390e-21   1.00000000e+00]
16092,A,0,4.9,2014-06-20,iPhone,14.3,50,5.77,1.09,4.6,2,11,1,[  9.09015498e-14   1.00000000e+00]
16078,A,0,5,2014-04-27,iPhone,0,50,4.13,1,5,0,65,0,[  1.00000000e+00   9.69443502e-17]
16073,K,1,5,2014-07-01,iPhone,16.7,83.3,2.32,1.04,4.6,1,0,1,[  2.47492045e-22   1.00000000e+00]
16085,W,1,5,2014-05-15,iPhone,33.3,100,12.09,1.17,5,0,47,0,[  1.00000000e+00   1.14695697e-10]
16087,A,0,5,2014-01-19,Android,33.3,33.3,5.33,1.58,4.3,3,163,0,[ 1.  0.]
16080,W,0,4.8,2014-06-29,iPhone,5.2,53.4,3.8,1.06,5,7,2,1,[  1.27089955e-19   1.00000000e+00]
16080,A,0,5,2014-01-10,iPhone,0,100,4.04,1,5,1,172,0,[ 1.  0.]
16086,K,0,5,2014-06-29,iPhone,0,25,8.6,1,4,2,2,1,[  8.13672919e-18   1.00000000e+00]
16084,W,0,4.4,2014-03-17,iPhone,6.9,69,4.98,1.03,4.4,9,106,0,[  1.00000000e+00   1.25275119e-37]
16086,K,1,5,2014-06-20,iPhone,25,100,2.47,1.31,4.3,1,11,1,[  3.32249799e-17   1.00000000e+00]
16071,K,0,4.9,2014-06-07,iPhone,30,90,6.86,1.27,4.2,1,24,1,[  1.00514022e-07   9.99999881e-01]
16095,A,1,5,2014-05-20,iPhone,0,75,3.37,1,5,0,42,0,[  9.99999881e-01   1.58966017e-07]
16079,W,0,5,2014-01-11,Android,0,100,1.57,1,4,1,171,0,[ 1.  0.]
16085,A,0,5,2014-02-05,iPhone,66.7,100,9.97,1.58,4,3,146,0,[ 1.  0.]
16095,W,1,5,2014-06-21,Android,0,33.3,3.61,1,4,0,10,1,[  1.35159557e-13   1.00000000e+00]
16082,A,0,4.8,2014-04-09,iPhone,0,66.7,3.98,1,4.8,0,83,0,[  1.00000000e+00   1.24869853e-25]
16096,A,0,4.7,2014-04-06,Android,0,0,9.73,1,4.5,0,86,0,[  1.00000000e+00   1.02197847e-29]
16087,A,0,4.3,2014-01-19,iPhone,33.3,0,2.72,1.25,4.7,3,163,0,[ 1.  0.]
16088,W,0,4.9,2014-06-29,iPhone,0,27.3,7.69,1,5,3,2,1,[  2.47122731e-18   1.00000000e+00]
16087,A,0,5,2014-02-21,Android,100,50,1.22,1.88,5,1,130,0,[ 1.  0.]
16090,K,1,5,2014-06-30,iPhone,0,41.2,1.23,1,5,0,1,1,[  1.74989684e-19   1.00000000e+00]
16094,A,1,4.9,2014-06-01,Android,6.7,40,3.17,1.02,4.8,2,30,1,[ 0.03084256  0.9691574 ]
16089,A,0,5,2014-03-30,iPhone,0,0,4.89,1,5,0,93,0,[  1.00000000e+00   4.98723395e-35]
16080,A,1,4.9,2014-06-22,iPhone,0,57.1,2.09,1,4.7,1,9,1,[  4.75955172e-16   1.00000000e+00]
16076,W,1,5,2014-06-09,iPhone,0,92.9,5.02,1,5,3,22,1,[  9.69749767e-11   1.00000000e+00]
16080,A,0,5,2014-01-27,iPhone,0,100,2.61,1,5,1,155,0,[ 1.  0.]
16098,W,0,2.8,2014-06-05,Android,0,75,4.18,1,4.5,1,26,1,[ 0.00155375  0.99844629]
16093,A,0,5,2014-05-16,iPhone,0,66.7,6.3,1,5,0,46,0,[  1.00000000e+00   9.18048748e-09]
16080,W,1,4.7,2014-06-25,iPhone,18.1,70.2,4.53,1.16,4.2,37,6,1,[  1.39118864e-22   1.00000000e+00]
16097,W,1,5,2014-01-28,Android,100,100,14.93,1.25,5,1,154,0,[ 1.  0.]
16072,A,0,5,2014-01-21,Android,0,100,4.86,1,5,2,161,0,[ 1.  0.]
16075,W,1,5,2014-06-20,iPhone,33.3,33.3,8.07,1.25,5,0,11,1,[  5.53737049e-14   1.00000000e+00]
16080,W,0,4.7,2014-01-18,Android,0,33.3,11.35,1,5,3,164,0,[ 1.  0.]
16078,A,1,5,2014-01-21,Android,0,100,12.16,1,5,1,161,0,[ 1.  0.]
16071,W,0,5,2014-01-01,iPhone,0,100,5.98,1,5,1,181,0,[ 1.  0.]
16081,A,0,4.8,2014-06-07,iPhone,0,33.3,5.28,1,4,2,24,1,[  1.51128336e-06   9.99998450e-01]
16071,A,0,5,2014-02-05,Android,13.3,40,3.26,1.03,4.3,12,146,0,[ 1.  0.]
16071,W,1,5,2014-06-29,iPhone,100,0,11.94,2.25,4,0,2,1,[  1.31931188e-24   1.00000000e+00]
16090,K,0,5,2014-04-28,iPhone,0,100,13.16,1,5,0,64,0,[  1.00000000e+00   8.03316452e-18]
16071,W,1,4.2,2014-06-18,iPhone,0,74.5,4.18,1,3.2,11,13,1,[  2.92992805e-15   1.00000000e+00]
16094,A,0,4,2014-05-01,iPhone,0,100,7.1,1,1,0,61,0,[  1.00000000e+00   8.88823932e-18]
16087,A,0,5,2014-01-18,Android,0,100,4.85,1,5,1,164,0,[ 1.  0.]
16081,A,1,5,2014-02-09,Android,0,0,1.48,1,2.5,3,142,0,[ 1.  0.]
16081,A,0,5,2014-01-12,Android,0,0,2.97,1,5,1,170,0,[ 1.  0.]
16095,A,1,5,2014-01-25,iPhone,0,0,8.81,1,5,1,157,0,[ 1.  0.]
16088,K,1,5,2014-06-07,iPhone,0,20,5.11,1,4,0,24,1,[  3.56547230e-06   9.99996424e-01]
16099,A,1,5,2014-06-26,iPhone,5.3,84.2,2.06,1.04,5,7,5,1,[  6.18435203e-21   1.00000000e+00]
16089,W,0,5,2014-01-20,Android,100,0,4.23,2.25,5,1,162,0,[ 1.  0.]
16099,A,0,5,2014-02-13,Android,0,100,6.48,1,5,2,138,0,[ 1.  0.]
16088,A,0,5,2014-05-26,Android,0,0,8.26,1,5,0,36,0,[ 0.99369627  0.00630369]
16086,A,1,5,2014-06-07,Android,0,83.3,3.2,1,5,0,24,1,[  6.63251853e-08   9.99999881e-01]
16092,K,1,5,2014-03-16,Android,0,0,3.48,1,5,0,107,0,[ 1.  0.]
16071,A,0,4.8,2014-04-18,Android,0,18.2,16.26,1,4.7,2,74,0,[  1.00000000e+00   6.93716858e-22]
16088,W,1,4.3,2014-03-17,iPhone,0,88.2,2.44,1,4.8,10,106,0,[  1.00000000e+00   8.03847745e-38]
16098,W,1,4.5,2014-06-20,iPhone,25,100,12.16,1.25,4.3,0,11,1,[  1.09986520e-16   1.00000000e+00]
16101,A,0,5,2014-01-31,iPhone,0,100,12.96,1,5,1,151,0,[ 1.  0.]
16089,W,0,4,2014-01-19,Android,0,0,1.21,1,5,2,163,0,[ 1.  0.]
16074,W,0,5,2014-06-19,iPhone,10,40,2.49,1.07,3.6,1,12,1,[  1.08142445e-12   1.00000000e+00]
16100,K,0,5,2014-06-25,iPhone,0,100,3.92,1,5,0,6,1,[  1.68954730e-21   1.00000000e+00]
16084,W,1,4.6,2014-06-28,iPhone,1.5,85.3,2.26,1.01,5,7,3,1,[  3.86863497e-22   1.00000000e+00]
16075,W,1,4.6,2014-06-30,iPhone,0,55.6,3.65,1,4.7,10,1,1,[  8.03808721e-21   1.00000000e+00]
16095,W,0,4.9,2014-06-14,Android,0,56.3,11.72,1,5,0,17,1,[  1.34394926e-11   1.00000000e+00]
16088,A,0,5,2014-06-14,iPhone,25,25,6.32,1.56,4,3,17,1,[  1.81605578e-10   1.00000000e+00]
16082,W,0,5,2014-06-29,Android,0,0,1.7,1,4,0,2,1,[  6.01798504e-18   1.00000000e+00]
16099,W,1,4.7,2014-06-15,iPhone,0,0,3.32,1,4.5,1,16,1,[  2.95347302e-10   1.00000000e+00]
16075,A,0,4.3,2014-04-24,iPhone,0,100,3.4,1,5,0,68,0,[  1.00000000e+00   6.71625615e-20]
16094,W,0,5,2014-06-14,iPhone,0,0,9.47,1,5,0,17,1,[  1.00087459e-10   1.00000000e+00]
16095,K,0,5,2014-06-02,iPhone,33.3,0,2.5,1.25,4.3,0,29,1,[ 0.00233822  0.99766183]
16101,K,1,3,2014-05-18,iPhone,0,0,9.56,1,3,0,44,0,[  9.99999881e-01   1.62724305e-07]
16090,W,0,4.9,2014-07-01,iPhone,9.1,57.6,8.68,1.05,4.8,0,0,1,[  1.56114669e-20   1.00000000e+00]
16077,W,0,5,2014-03-31,Android,0,100,1.16,1,5,0,92,0,[  1.00000000e+00   4.74470709e-30]
16082,K,0,5,2014-01-14,iPhone,0,100,13.01,1,5,2,168,0,[ 1.  0.]
16084,W,0,4.5,2014-03-16,iPhone,0,0,2.87,1,5,0,107,0,[ 1.  0.]
16081,K,0,4.6,2014-06-22,iPhone,20,0,1.77,1.1,4.5,0,9,1,[  1.06138351e-13   1.00000000e+00]
16088,W,0,4.7,2014-01-20,iPhone,0,0,1.46,1,4.7,3,162,0,[ 1.  0.]
16081,K,1,5,2014-06-28,iPhone,20,60,6.77,1.05,5,0,3,1,[  9.93034358e-19   1.00000000e+00]
16088,A,0,5,2014-03-16,iPhone,0,0,9.88,1,5,0,107,0,[ 1.  0.]
16087,W,0,5,2014-02-08,iPhone,0,100,3.32,1,3,4,143,0,[ 1.  0.]
16088,K,0,5,2014-06-21,Android,33.3,33.3,2.83,1.42,4.7,2,10,1,[  7.19532263e-14   1.00000000e+00]
16088,W,0,5,2014-05-31,iPhone,50,0,2.97,1.5,5,1,31,1,[  1.07113148e-04   9.99892831e-01]
16089,W,1,5,2014-02-08,iPhone,0,50,4.47,1,5,2,143,0,[ 1.  0.]
16089,W,0,5,2014-01-19,Android,0,0,1.53,1,4,2,163,0,[ 1.  0.]
16077,W,0,4,2014-01-08,Android,0,100,9.89,1,5,1,174,0,[ 1.  0.]
16081,W,0,4.3,2014-02-15,Android,47.1,29.4,1.91,1.19,4.6,14,136,0,[ 1.  0.]
16099,K,1,5,2014-06-18,iPhone,0,100,5.79,1,5,1,13,1,[  1.46730244e-17   1.00000000e+00]
16092,K,0,5,2014-06-29,Android,0,0,9.43,1,4,0,2,1,[  8.75240530e-19   1.00000000e+00]
16095,A,1,5,2014-06-10,iPhone,0,100,4.88,1,4.5,1,21,1,[  1.14828060e-11   1.00000000e+00]
16092,A,1,4.8,2014-06-09,iPhone,0,100,3.66,1,5,3,22,1,[  4.10242916e-11   1.00000000e+00]
16075,W,1,4.3,2014-04-02,iPhone,0,85.7,1.46,1,3.7,3,90,0,[  1.00000000e+00   4.69132611e-30]
16080,W,1,4.6,2014-06-14,iPhone,2.4,69,10.9,1.01,5,8,17,1,[  1.35336848e-12   1.00000000e+00]
16087,W,1,5,2014-01-18,Android,0,100,0.44,1,4,1,164,0,[ 1.  0.]
16077,W,0,4.5,2014-03-07,iPhone,0,100,6.77,1,4,1,116,0,[ 1.  0.]
16079,W,0,5,2014-05-12,iPhone,0,100,3.42,1,5,0,50,0,[  1.00000000e+00   9.59753804e-12]
16088,W,1,4.2,2014-04-26,iPhone,0,45.5,5.64,1,4.8,4,66,0,[  1.00000000e+00   2.15735942e-18]
16101,A,0,5,2014-05-28,iPhone,0,100,4.81,1,5,0,34,0,[  9.99342978e-01   6.57025317e-04]
16087,A,0,4.3,2014-06-25,iPhone,11.1,100,1.98,1.08,5,0,6,1,[  4.80648772e-20   1.00000000e+00]
16073,K,1,5,2014-06-17,iPhone,50,100,1.49,1.13,1,2,14,1,[  8.87429914e-14   1.00000000e+00]
16101,K,1,4.5,2014-06-28,iPhone,10,60,2.62,1.05,5,0,3,1,[  6.64538499e-19   1.00000000e+00]
16098,W,0,4.3,2014-06-04,iPhone,0,80,5.56,1,5,3,27,1,[  8.97769642e-05   9.99910235e-01]
16089,W,0,5,2014-05-02,iPhone,0,100,15.26,1,5,0,60,0,[  1.00000000e+00   4.67895600e-16]
16101,K,0,5,2014-05-09,iPhone,0,75,1.82,1,4.1,0,53,0,[  1.00000000e+00   2.84271435e-12]
16089,K,1,3.8,2014-06-29,iPhone,0,50,11.42,1,4.6,0,2,1,[  8.07244939e-19   1.00000000e+00]
16089,A,0,4.9,2014-05-17,Android,18.8,37.5,3.54,1.23,4.6,0,45,0,[  9.99999523e-01   4.25839943e-07]
16096,W,0,5,2014-01-26,iPhone,0,0,8.29,1,5,1,156,0,[ 1.  0.]
16091,K,1,5,2014-06-09,Android,12.5,68.8,14.71,1.08,5,4,22,1,[  2.95338420e-09   1.00000000e+00]
16087,W,1,3.7,2014-06-19,iPhone,0,66.7,5.5,1,3,0,12,1,[  6.25818096e-14   1.00000000e+00]
16078,W,0,5,2014-01-12,iPhone,0,66.7,1.87,1,4.3,3,170,0,[ 1.  0.]
16101,W,0,5,2014-02-09,Android,0,0,4.68,1,5,1,142,0,[ 1.  0.]
16076,W,1,5,2014-06-22,iPhone,0,57.1,3.01,1,2.7,3,9,1,[  7.24845745e-16   1.00000000e+00]
16096,W,0,5,2014-03-06,iPhone,0,100,1.59,1,4,0,117,0,[ 1.  0.]
16101,W,1,5,2014-05-30,Android,0,50,14.98,1,5,1,32,0,[ 0.78011632  0.21988368]
16092,W,0,5,2014-02-27,iPhone,33.3,66.7,2.76,1.33,3,1,124,0,[ 1.  0.]
16101,W,0,5,2014-02-09,iPhone,0,0,2.55,1,1,2,142,0,[ 1.  0.]
16096,A,1,4.6,2014-06-15,iPhone,0,60,6.45,1,5,0,16,1,[  4.27488210e-12   1.00000000e+00]
16078,W,0,3,2014-01-13,Android,0,100,3.11,1,5,1,169,0,[ 1.  0.]
16089,A,0,5,2014-02-03,iPhone,0,0,6.2,1,5,2,148,0,[ 1.  0.]
16071,A,0,4.5,2014-03-22,Android,0,100,0.73,1,5,0,101,0,[  1.00000000e+00   2.52431557e-34]
16088,K,1,4.8,2014-06-27,iPhone,22.6,79.2,3.85,1.08,4.7,9,4,1,[  3.18909727e-20   1.00000000e+00]
16089,W,0,4.9,2014-06-19,iPhone,0,36.4,3.04,1,4.7,0,12,1,[  6.77147411e-13   1.00000000e+00]
16087,A,1,4.7,2014-04-02,iPhone,0,14.3,3.19,1,4.7,6,90,0,[  1.00000000e+00   6.00177661e-33]
16081,W,0,5,2014-03-14,iPhone,0,100,4.38,1,5,1,109,0,[  1.00000000e+00   3.00190389e-38]
16094,K,0,5,2014-06-09,iPhone,0,0,0.92,1,5,0,22,1,[  2.90752951e-07   9.99999762e-01]
16083,W,1,5,2014-01-14,Android,0,100,16.16,1,5,1,168,0,[ 1.  0.]
16079,K,0,5,2014-04-04,Android,0,100,2.37,1,5,1,88,0,[  1.00000000e+00   3.56792822e-28]
16085,W,1,5,2014-03-30,iPhone,0,44.4,7.11,1,4.9,2,93,0,[  1.00000000e+00   1.78676999e-31]
16073,W,1,4.7,2014-06-22,iPhone,0,26.7,6.67,1,4.8,1,9,1,[  6.38088215e-14   1.00000000e+00]
16092,A,0,5,2014-02-01,iPhone,0,50,7.96,1,5,2,150,0,[ 1.  0.]
16078,A,1,5,2014-01-26,iPhone,0,50,5.7,1,5,2,156,0,[ 1.  0.]
16086,W,1,4.5,2014-04-03,iPhone,0,100,9.57,1,5,0,89,0,[  1.00000000e+00   4.01137443e-29]
16099,A,1,4.3,2014-02-02,iPhone,33.3,66.7,9.48,1.08,5,3,149,0,[ 1.  0.]
16093,K,1,5,2014-06-26,iPhone,0,100,3.66,1,5,1,5,1,[  3.66163231e-22   1.00000000e+00]
16074,W,0,5,2014-05-31,iPhone,0,40,5.32,1,5,0,31,1,[ 0.27633613  0.72366387]
16100,A,0,5,2014-01-31,iPhone,0,100,1.46,1,5,1,151,0,[ 1.  0.]
16094,A,0,4.4,2014-04-19,iPhone,0,44.4,1.77,1,4.8,3,73,0,[  1.00000000e+00   2.56291129e-21]
16096,A,1,4,2014-07-01,Android,0,100,1.62,1,5,0,0,1,[  9.22667334e-24   1.00000000e+00]
16097,W,0,5,2014-05-30,Android,0,40,2.89,1,5,4,32,0,[ 0.82614315  0.1738569 ]
16074,A,1,5,2014-05-08,iPhone,0,100,4.24,1,4.7,0,54,0,[  1.00000000e+00   2.56284333e-13]
16094,K,1,4.9,2014-06-30,iPhone,0,52.9,3.67,1,4.6,2,1,1,[  2.01405651e-20   1.00000000e+00]
16088,W,1,4.6,2014-06-28,iPhone,12,32,2.24,1.04,3.9,8,3,1,[  2.37052725e-17   1.00000000e+00]
16081,A,0,5,2014-01-11,Android,0,0,5.2,1,5,1,171,0,[ 1.  0.]
16081,W,1,4.3,2014-06-01,iPhone,0,63.6,2.49,1,4.2,3,30,1,[ 0.14766175  0.85233825]
16089,W,0,5,2014-01-26,Android,20,20,8.26,1.1,4.4,5,156,0,[ 1.  0.]
16076,W,0,4.7,2014-06-30,Android,14,72.1,3.79,1.12,4.6,13,1,1,[  2.21301995e-21   1.00000000e+00]
16081,A,0,4.5,2014-03-24,iPhone,100,0,3.81,1.75,5,1,99,0,[  1.00000000e+00   8.23656843e-33]
16089,K,0,5,2014-03-09,iPhone,66.7,0,2.42,1.92,5,1,114,0,[ 1.  0.]
16081,W,1,4.8,2014-06-27,iPhone,0,50,2.52,1,4.7,3,4,1,[  2.73834357e-18   1.00000000e+00]
16073,W,0,5,2014-05-25,Android,25,75,8.33,1.13,4.3,0,37,0,[  9.99993920e-01   6.10456391e-06]
16097,W,0,4.5,2014-06-13,iPhone,21.4,71.4,1.7,1.21,4.4,11,18,1,[  9.94209055e-12   1.00000000e+00]
16084,W,0,4.5,2014-04-15,Android,0,83.3,4.92,1,3.7,2,77,0,[  1.00000000e+00   8.83763396e-24]
16082,W,0,5,2014-01-12,iPhone,0,0,3.97,1,5,1,170,0,[ 1.  0.]
16091,W,0,5,2014-05-28,iPhone,0,100,10.06,1,5,0,34,0,[  9.99091268e-01   9.08762915e-04]
16073,W,1,5,2014-04-19,iPhone,0,50,5.14,1,4.4,2,73,0,[  1.00000000e+00   3.26660409e-21]
16096,W,0,5,2014-05-21,Android,0,100,2.52,1,5,0,41,0,[  9.99999881e-01   8.64867005e-08]
16088,K,1,5,2014-06-07,Android,0,20,4.6,1,5,2,24,1,[  1.62096831e-06   9.99998331e-01]
16087,A,1,4.5,2014-01-30,iPhone,0,100,13.73,1,3.5,2,152,0,[ 1.  0.]
16096,K,0,4.8,2014-06-22,iPhone,0,33.3,9.07,1,5,2,9,1,[  1.84507645e-14   1.00000000e+00]
16100,W,0,5,2014-02-02,iPhone,0,0,1.29,1,5,1,149,0,[ 1.  0.]
16074,A,1,5,2014-05-18,Android,0,33.3,5.88,1,4.5,1,44,0,[  9.99999166e-01   7.76368438e-07]
16098,A,0,5,2014-01-29,Android,0,100,3.7,1,5,1,153,0,[ 1.  0.]
16079,K,0,5,2014-05-31,iPhone,0,0,1.48,1,5,0,31,0,[ 0.51519305  0.48480693]
16076,K,1,4.9,2014-06-11,iPhone,28.6,28.6,2.05,1.11,4.4,1,20,1,[  1.14993934e-08   1.00000000e+00]
16097,W,0,5,2014-02-13,iPhone,0,100,8.23,1,5,2,138,0,[ 1.  0.]
16075,W,1,4.9,2014-06-04,Android,0,87.5,3.54,1,5,0,27,1,[  3.74734955e-05   9.99962568e-01]
16077,W,0,4.6,2014-05-24,iPhone,0,74.5,3.81,1,2.6,11,38,0,[  9.99998689e-01   1.27936278e-06]
16085,K,0,4.8,2014-06-05,iPhone,0,87.1,2.47,1,4.7,2,26,1,[  2.59740682e-06   9.99997377e-01]
16091,A,0,4.8,2014-06-26,iPhone,22.2,77.8,4.19,1.17,4.9,4,5,1,[  5.87317363e-19   1.00000000e+00]
16081,K,1,4.8,2014-06-27,iPhone,2.4,92.7,4.13,1.01,4.9,9,4,1,[  8.23793054e-23   1.00000000e+00]
16088,K,0,5,2014-01-19,iPhone,0,0,1.71,1,5,3,163,0,[ 1.  0.]
16095,W,0,5,2014-05-04,Android,0,0,2.53,1,1,0,58,0,[  1.00000000e+00   8.35127052e-15]
16087,W,0,5,2014-01-18,iPhone,0,0,1.4,1,4,1,164,0,[ 1.  0.]
16087,A,1,5,2014-05-20,Android,0,70.6,3.44,1,4.7,3,42,0,[  9.99999881e-01   1.72916742e-07]
16098,W,0,2.7,2014-04-02,iPhone,0,66.7,2.83,1,5,1,90,0,[  1.00000000e+00   1.16208422e-30]
16075,W,1,5,2014-06-22,iPhone,0,0,10.48,1,3,0,9,1,[  1.38108951e-14   1.00000000e+00]
16075,W,1,5,2014-06-10,iPhone,0,100,18.26,1,5,0,21,1,[  4.49893005e-11   1.00000000e+00]
16079,K,0,4.9,2014-06-22,iPhone,7.1,50,3.55,1.04,5,3,9,1,[  2.77698587e-15   1.00000000e+00]
16096,W,0,4.9,2014-06-27,iPhone,0,85.7,3.64,1,3.7,0,4,1,[  6.68183009e-21   1.00000000e+00]
16077,A,1,4.9,2014-06-13,iPhone,0,100,1.97,1,2.8,1,18,1,[  2.65720036e-13   1.00000000e+00]
16101,W,1,5,2014-05-24,iPhone,0,77.8,10.57,1,5,2,38,0,[  9.99993563e-01   6.44706279e-06]
16082,K,0,4.9,2014-06-18,iPhone,75,100,2.66,1.39,5,0,13,1,[  3.41767990e-15   1.00000000e+00]
16094,W,0,5,2014-06-20,iPhone,0,28.6,4.97,1,4.7,2,11,1,[  2.83688492e-13   1.00000000e+00]
16073,A,0,4.9,2014-06-07,iPhone,0,44.4,3.62,1,5,1,24,1,[  3.07261757e-07   9.99999642e-01]
16099,A,1,5,2014-05-22,iPhone,0,100,2.79,1,5,0,40,0,[  9.99999642e-01   3.87913303e-07]
16087,W,1,4.9,2014-06-29,iPhone,10,52.5,2.77,1.06,4.2,4,2,1,[  5.54127620e-19   1.00000000e+00]
16071,W,0,4.8,2014-04-05,iPhone,0,25,13.49,1,5,0,87,0,[  1.00000000e+00   5.33899739e-29]
16098,W,0,4.5,2014-02-04,Android,0,100,7.24,1,5,2,147,0,[ 1.  0.]
16087,A,0,4.5,2014-02-23,Android,0,0,2.01,1,5,0,128,0,[ 1.  0.]
16088,A,1,4.6,2014-06-17,iPhone,5.6,27.8,2.46,1.06,4.4,6,14,1,[  2.40554208e-11   1.00000000e+00]
16088,W,1,5,2014-05-15,Android,0,75,8.17,1,4.3,2,47,0,[  1.00000000e+00   1.05668929e-09]
16078,W,0,5,2014-04-27,Android,100,0,5.04,1.25,5,0,65,0,[  1.00000000e+00   3.68983930e-17]
16093,W,1,5,2014-03-08,iPhone,0,100,8.26,1,5,0,115,0,[ 1.  0.]
16076,W,0,4.5,2014-05-16,iPhone,0,78.6,1.95,1,4.9,7,46,0,[  1.00000000e+00   5.41130640e-10]
16076,W,0,4.2,2014-02-08,Android,0,60,6.01,1,4,4,143,0,[ 1.  0.]
16080,W,1,4.7,2014-06-17,iPhone,15.4,69.2,2.58,1.19,4.8,8,14,1,[  4.15886401e-14   1.00000000e+00]
16095,W,0,3,2014-04-05,iPhone,0,0,12.31,1,4,0,87,0,[  1.00000000e+00   2.17757625e-32]
16096,A,1,4.3,2014-05-01,iPhone,0,100,4.6,1,4,1,61,0,[  1.00000000e+00   5.75196318e-17]
16098,A,0,5,2014-02-18,Android,0,100,4.77,1,3,1,133,0,[ 1.  0.]
16087,A,1,5,2014-01-18,iPhone,0,100,2.08,1,5,1,164,0,[ 1.  0.]
16071,W,1,4.7,2014-03-16,iPhone,33.3,0,3.44,1.08,5,0,107,0,[ 1.  0.]
16087,W,0,5,2014-03-23,iPhone,33.3,16.7,6.22,1.25,5,3,100,0,[  1.00000000e+00   1.66386340e-33]
16079,K,0,5,2014-06-12,iPhone,0,100,13.81,1,5,0,19,1,[  4.70021591e-13   1.00000000e+00]
16094,A,0,5,2014-05-19,iPhone,0,100,11.95,1,5,0,43,0,[  1.00000000e+00   1.40459111e-08]
16079,W,0,4.4,2014-05-24,Android,7.7,61.5,5.07,1.15,4.2,1,38,0,[  9.99996305e-01   3.74314868e-06]
16087,W,1,4.5,2014-06-29,Android,21.7,56.5,3.38,1.17,4.9,2,2,1,[  2.22153229e-18   1.00000000e+00]
16073,W,0,4.8,2014-06-30,iPhone,25,100,3.72,1.13,4.5,0,1,1,[  2.68209780e-22   1.00000000e+00]
16076,W,0,4.3,2014-03-09,Android,0,25,1.95,1,4,1,114,0,[ 1.  0.]
16085,K,0,5,2014-01-17,Android,25,100,1.21,1.13,3.5,4,165,0,[ 1.  0.]
16094,A,0,5,2014-01-24,iPhone,100,100,3.13,1.5,5,1,158,0,[ 1.  0.]
16081,W,1,4.7,2014-04-07,iPhone,0,66.7,13.72,1,4.3,0,85,0,[  1.00000000e+00   2.96413041e-27]
16076,A,0,4.9,2014-05-09,Android,11.8,88.2,2.58,1.06,4.1,2,53,0,[  1.00000000e+00   9.27156897e-13]
16092,W,0,4.7,2014-06-25,iPhone,5.6,57.4,2.69,1.04,4.8,13,6,1,[  5.17610502e-18   1.00000000e+00]
16081,W,1,5,2014-01-12,iPhone,0,0,3.01,1,5,1,170,0,[ 1.  0.]
16078,W,0,5,2014-03-15,iPhone,50,0,5.65,1.5,4.5,0,108,0,[  1.00000000e+00   1.18869907e-37]
16093,K,0,5,2014-06-26,iPhone,25,100,7.85,1.06,4,3,5,1,[  1.26371985e-20   1.00000000e+00]
16087,W,1,5,2014-01-18,Android,0,100,15.28,1,5,1,164,0,[ 1.  0.]
16087,A,0,4,2014-02-02,Android,0,50,4.66,1,5,2,149,0,[ 1.  0.]
16098,A,0,4.9,2014-04-09,Android,12.5,100,1.43,1.06,4.7,6,83,0,[  1.00000000e+00   7.57191961e-26]
16097,W,1,5,2014-06-28,iPhone,0,66.7,7.85,1,5,3,3,1,[  1.61825334e-20   1.00000000e+00]
16087,W,0,5,2014-02-12,iPhone,0,100,9.03,1,5,2,139,0,[ 1.  0.]
16094,A,1,4.8,2014-06-18,iPhone,0,66.7,1.86,1,4.6,0,13,1,[  2.12999835e-14   1.00000000e+00]
16080,W,1,5,2014-01-10,iPhone,0,100,13.58,1,5,1,172,0,[ 1.  0.]
16097,W,1,4.4,2014-06-28,iPhone,10.5,57.9,6.25,1.05,3.7,2,3,1,[  2.77803067e-18   1.00000000e+00]
16073,W,0,4.5,2014-07-01,iPhone,2.7,67.6,2.37,1.08,4.9,16,0,1,[  1.15362628e-22   1.00000000e+00]
16074,A,1,5,2014-06-29,iPhone,0,0,4.66,1,5,1,2,1,[  7.68652363e-19   1.00000000e+00]
16080,K,1,5,2014-06-21,Android,0,33.3,2.25,1,5,0,10,1,[  8.73005281e-14   1.00000000e+00]
16100,K,1,4.7,2014-06-23,iPhone,1.9,75,4.05,1.01,4.9,11,8,1,[  6.42608028e-19   1.00000000e+00]
16077,W,0,5,2014-01-21,iPhone,0,100,10.76,1,4,2,161,0,[ 1.  0.]
16093,W,0,5,2014-04-29,Android,0,100,6.78,1,4,0,63,0,[  1.00000000e+00   1.20393971e-17]
16095,K,1,5,2014-06-04,Android,21.1,52.6,5.54,1.08,4.9,5,27,1,[  2.78370517e-05   9.99972105e-01]
16081,A,0,4.5,2014-03-23,Android,0,0,14.52,1,4.5,0,100,0,[  1.00000000e+00   5.90103150e-38]
16096,K,0,4.7,2014-06-30,Android,14.3,65.3,1.97,1.09,4.7,17,1,1,[  2.34333401e-21   1.00000000e+00]
16078,A,1,4.8,2014-06-29,iPhone,11.4,72.2,1.61,1.06,4.8,7,2,1,[  6.11202220e-21   1.00000000e+00]
16081,W,0,4.8,2014-05-18,iPhone,11.8,5.9,5.82,1.07,3.8,4,44,0,[  9.99998093e-01   1.92974449e-06]
